title_id,title_name,title_year
tt1120897,Dhan Dhana Dhan Goal,(2007)
tt6926486,Daddy,(III) (2017)
tt0232960,Woh Kaun Thi?,(1964)
tt2171454,Zila Ghaziabad,(2013)
tt9877170,Malang,(2020)
tt0470614,Yun Hota Toh Kya Hota,(2006)
tt3817652,Ranna,(2015)
tt0214841,Karz,(1980)
tt4872048,SOS: Secrets of Sex Chapter 3,(2014)
tt0116763,Khamoshi: The Musical,(1996)
tt1105747,Yuvvraaj,(2008)
tt1907761,Stanley Ka Dabba,(2011)
tt0346457,Mangal Pandey: The Rising,(2005)
tt0249371,Ashoka the Great,(2001)
tt0307873,Raaz,(2002)
tt1708532,Ready,(2011)
tt2222550,1920: Evil Returns,(2012)
tt0078204,Satyam Shivam Sundaram: Love Sublime,(1978)
tt7745016,#MeToo,(2019)
tt2599878,Shooter,(2019)
tt0267703,Maidan-E-Jung,(1995)
tt0473310,Ram Gopal Varma Ki Aag,(2007)
tt0110546,Mohra,(1994)
tt0451833,No Entry,(2005)
tt1890513,Ragini MMS,(2011)
tt0246009,Kondaveeti Raja,(1986)
tt2437954,Singh Saab the Great,(2013)
tt3698454,Yaara,
tt0156043,Sanam Teri Kasam,(1982)
tt0121989,Baazi,(1995)
tt0340178,Jaal: The Trap,(2003)
tt1395025,Agent Vinod,(2012)
tt6722870,Kadamban,(2017)
tt0976026,Cheeni Kum,(2007)
tt6058394,Anaarkali of Aarah,(2017)
tt4857886,Do Lafzon Ki Kahani,(2016)
tt6143422,Dark wind,(2017)
tt2551378,Bullett Raja,(2013)
tt0098491,Toofan,(I) (1989)
tt0291883,Ek Ladka Ek Ladki,(1992)
tt3038772,Kaanchi,(2014)
tt0050665,Madhumati,(1958)
tt0116630,Indian,(1996)
tt7791060,State vs. Malti Mhaske,(2018)
tt2912578,Ankur Arora Murder Case,(2013)
tt1785333,Chittagong,(2012)
tt1039995,U Me Aur Hum,(2008)
tt0451631,Apaharan,(2005)
tt4992106,Chehere: A Modern Day Classic,(2015)
tt0156982,Saathi,(1991)
tt5544662,Sweetiee Weds NRI,(2017)
tt0419058,Phir Hera Pheri,(2006)
tt0098167,Rakhwala,(1989)
tt0061974,Milan,(1967)
tt0189592,Hum Aapke Dil Mein Rehte Hain,(1999)
tt0210609,China Gate,(1998)
tt0260838,Dak Bangla,(1987)
tt1083988,Journey Bombay to Goa: Laughter Unlimited,(2007)
tt3036740,Humshakals,(2014)
tt0409068,Muskaan,(2004)
tt1039900,Janani,(2006)
tt6689882,Rangeela Raja,(2019)
tt0096028,Salaam Bombay!,(1988)
tt7142506,Sir,(I) (2018)
tt5457772,Sarrainodu,(2016)
tt1985981,Desi Boyz,(2011)
tt2976172,Sixteen,(II) (2013)
tt8223250,Bioscopewala,(2018)
tt1714832,Do Dooni Chaar,(2010)
tt1608777,"LSD: Love, Sex Aur Dhokha",(2010)
